3.141575128876468725e-01,8.766377106523711715e-01,4.904038045395344159e-01,2.790440064904275541e+00
3.066972820582156700e-01,8.463016100033956546e-01,4.276694020174214295e-01,2.759403684062498918e+00
2.800241381974857280e-01,8.259865235365582148e-01,4.172071697570037263e-01,2.949697582692085707e+00
2.863099572199092613e-01,8.246211251235321393e-01,4.257662728331472746e-01,2.880169216364893092e+00
2.579340734019631154e-01,8.243922861777843725e-01,3.737046613974177034e-01,3.196135645456410046e+00
2.351924128151418880e-01,8.288342468124699769e-01,3.725622471428185478e-01,3.524068811964281789e+00
3.066972820582156700e-01,7.913311107316916004e-01,4.276694020174214295e-01,2.580169949407915997e+00
3.201584699833253111e-01,8.649175438680585248e-01,4.226285860022832575e-01,2.701529476677926755e+00
3.063431961806135084e-01,7.834815578865079733e-01,4.301610387335068619e-01,2.557528835811269996e+00
3.155817433482074885e-01,7.699950190394294625e-01,4.111236210840602534e-01,2.439922572421529878e+00
2.713178520393313975e-01,8.117422476396799480e-01,3.989314864208685085e-01,2.991849749429706939e+00
3.005898441693477530e-01,8.198020930066677314e-01,4.199207988661154967e-01,2.727311347700768440e+00
2.912176030182452857e-01,7.928387798147085164e-01,4.340199924385368946e-01,2.722496070284033731e+00
2.650621806059891838e-01,8.129682842477070626e-01,4.191972704296189622e-01,3.067085173709378942e+00
2.711468534252277629e-01,7.014798473384168398e-01,4.244203996932616185e-01,2.587084594481045663e+00
2.918466471466140133e-01,7.153219921181872554e-01,4.334208944035839450e-01,2.451020078907514055e+00
3.226384402701137355e-01,7.269123641848139750e-01,4.666111708304376271e-01,2.253024666175056812e+00
3.051279307035415500e-01,7.395245443689736353e-01,4.249798923932789352e-01,2.423654047873730732e+00
2.853803769829670323e-01,7.505716514908515880e-01,4.238256379782612826e-01,2.630074497153143565e+00
2.994115262511085618e-01,7.124575585866981253e-01,4.487056741382788871e-01,2.379526157550724275e+00
2.983316975536520199e-01,7.590287000331729095e-01,4.408345756145495842e-01,2.544244229685546976e+00
2.653041011639673541e-01,7.352146220938077237e-01,4.025530653185716012e-01,2.771214688609050292e+00
2.705493024546668512e-01,7.307491596147205337e-01,3.841540088795571961e-01,2.700983343829410188e+00
2.712252732654742426e-01,7.462106975668072462e-01,4.255185566339002023e-01,2.751257980433184258e+00
2.211215575335729322e-01,7.394518177850996077e-01,3.299318023998806249e-01,3.344096460033429530e+00
2.860902828111481222e-01,7.352514678772856804e-01,4.211290099245255103e-01,2.569998046255330681e+00
3.292194431026751467e-01,7.202509176218762077e-01,4.769897192043139333e-01,2.187753283445195152e+00
2.508070979935115852e-01,7.647402083105717674e-01,3.922852737148546098e-01,3.049117088107114348e+00
2.570379650898929058e-01,7.665850837689072161e-01,3.712662336438638522e-01,2.982380768151554395e+00
3.233895676208201064e-01,8.111014827081133305e-01,5.135482441811831666e-01,2.508125072417747070e+00
2.919092534388106341e-01,7.414300871348680211e-01,4.354749660198439787e-01,2.539933484123979568e+00
3.290313657199488984e-01,8.030601847790478365e-01,4.402897490606413333e-01,2.440679729793793662e+00
2.939905160189273392e-01,7.817119667240927106e-01,4.491658813348594625e-01,2.658970014780223323e+00
3.137738479618212284e-01,7.890415204202987365e-01,4.937604709085503529e-01,2.514682232269103146e+00
3.236062886331451671e-01,7.692934424755809575e-01,4.650147646586993977e-01,2.377251213889996606e+00
3.144208070941080235e-01,7.239879928530593700e-01,4.441751113408230478e-01,2.302608404145357390e+00
3.373453625937528066e-01,7.420107121243038062e-01,5.025546245530250200e-01,2.199558062453249363e+00
3.060675108510508835e-01,7.593380971774793542e-01,4.300050152059611275e-01,2.480949693308070803e+00
3.002227487616742074e-01,7.901034309142449530e-01,4.142299674711333868e-01,2.631724058796932386e+00
3.343597663503992679e-01,7.336903705188093650e-01,4.588224211813846098e-01,2.194314162039230798e+00
2.351924128151418880e-01,7.980447605436081782e-01,3.773069347993409095e-01,3.393156909236101804e+00
3.094231897993784397e-01,7.993622230066463885e-01,4.399196727042207211e-01,2.583394681972385865e+00
2.863099572199092613e-01,7.656414934887764145e-01,4.273639791778633401e-01,2.674169983200066270e+00
3.150677662263947632e-01,8.581879086112123023e-01,4.505932411611082711e-01,2.723820081279129113e+00
3.343597663503992679e-01,8.803676839702864187e-01,4.505699539933812336e-01,2.632995272067772508e+00
2.775085903272978549e-01,8.296546560159999695e-01,4.044591957543495209e-01,2.989653960035949520e+00
2.570379650898929058e-01,7.863465798764621706e-01,3.979103558115729133e-01,3.059262391847274998e+00
2.787333989537452150e-01,7.811140992115988002e-01,4.004452809444347117e-01,2.802369942545786419e+00
3.242059361749795032e-01,8.514693182963201101e-01,4.688868719206590874e-01,2.626322418219904087e+00
2.999999999999999889e-01,8.739022279235556523e-01,4.611912533417719118e-01,2.913007426411852396e+00
3.339737437860371139e-01,8.567500327147359318e-01,4.536251596322266044e-01,2.565321521992518061e+00
3.195816569578754929e-01,8.481720736116522552e-01,4.623250581060291964e-01,2.654007372279977073e+00
3.057557686100365046e-01,7.505730371802108447e-01,4.243782487833346329e-01,2.454812351022224171e+00
3.286295360983589875e-01,8.073303933195417059e-01,4.422475516500136150e-01,2.456658043901164490e+00
3.284373998370853642e-01,7.834494900427697583e-01,4.816413401985010778e-01,2.385384522077521829e+00
3.434852242348967466e-01,8.053996765912277978e-01,4.738668589550358301e-01,2.344786965393437228e+00
3.527886192227128181e-01,7.676655162423190459e-01,5.396137142610869519e-01,2.175992859218901287e+00
3.296791159172944852e-01,7.407971974871921939e-01,4.390172717616552811e-01,2.247024945532289930e+00
3.466876226407681894e-01,7.467485908975526332e-01,4.793696951793153804e-01,2.153952267489286143e+00
3.284373998370853642e-01,7.493193623756537747e-01,4.816413401985010778e-01,2.281467831456887474e+00
3.427172867865238559e-01,7.354519199392468565e-01,5.122004912136466359e-01,2.145943459214400661e+00
2.921839772308742478e-01,7.294901973414911200e-01,3.991071086473274576e-01,2.496681044098019608e+00
3.088235294117647189e-01,7.834815578865079733e-01,4.372095346745798472e-01,2.536987901727739914e+00
2.570379650898929058e-01,7.376246039044374037e-01,4.056391637421830620e-01,2.869710720151673833e+00
3.141575128876468725e-01,7.498427508107257111e-01,4.904038045395344159e-01,2.386836921130370381e+00
3.001583594594797733e-01,7.023635577150859621e-01,4.127237408087001125e-01,2.339976667582707393e+00
2.142857142857142738e-01,7.881838994786798391e-01,3.582567845628695236e-01,3.678191530900506212e+00
3.137738479618212284e-01,7.384328126972178330e-01,4.838152529079587372e-01,2.353391837764208461e+00
2.570379650898929058e-01,7.682733253465359180e-01,3.979103558115729133e-01,2.988948831266426520e+00
3.063431961806135084e-01,7.545312333662960169e-01,4.219366150013764694e-01,2.463025922473696117e+00
2.645560802107451703e-01,7.569953066917718409e-01,3.750640337536355617e-01,2.861379357029897097e+00
3.427886402199719629e-01,7.310222234133927355e-01,4.667413154870736491e-01,2.132574238587037652e+00
2.563824755712521553e-01,7.439048967528336664e-01,3.957950354510086921e-01,2.901543465852417292e+00
2.362096727690963238e-01,7.788179357521116675e-01,3.688141400847147477e-01,3.297146668982666728e+00
2.794117647058823595e-01,8.784118352834586751e-01,4.642339533795153406e-01,3.143789726277641527e+00
3.201584699833253111e-01,8.444081132793390676e-01,4.183015579635308012e-01,2.637469229920164526e+00
3.276806385253328013e-01,7.630149283086915535e-01,4.614690220681389454e-01,2.328532231084819770e+00
3.477970145629133425e-01,7.309815036813192002e-01,4.807359870544636871e-01,2.101747493721201288e+00
2.777777777777777901e-01,7.305461190495010637e-01,4.148598657367290610e-01,2.629966028578203829e+00
2.205882352941176405e-01,8.247777743544227880e-01,3.777055731031509489e-01,3.738992577073383394e+00
3.093568272623750115e-01,7.677469224792246028e-01,4.384361133242010711e-01,2.481751992588399958e+00
3.005253761355540232e-01,7.843303080136777572e-01,4.185053373180316338e-01,2.609863826141257892e+00
3.144208070941080235e-01,7.602626081971725069e-01,4.513705544487512378e-01,2.417978044212644395e+00
3.241964855468714712e-01,8.298670045754432678e-01,4.674113248992068925e-01,2.559765579122736501e+00
3.006480145312465657e-01,8.026166173969415674e-01,4.208609153501300937e-01,2.669622211370117348e+00
3.086900418198736951e-01,8.445891650852669352e-01,4.361929265410880996e-01,2.736042795893300017e+00
3.276806385253328013e-01,7.509597329058973481e-01,4.769160931531695180e-01,2.291742766021987787e+00
3.057557686100365046e-01,7.014317680897275142e-01,4.243782487833346329e-01,2.294091690496736113e+00
2.642490987816165648e-01,6.879889765616582498e-01,4.215661098538618368e-01,2.603562243859280478e+00
3.135407729103120156e-01,7.463319177448858310e-01,4.447364071591373702e-01,2.380334496267805022e+00
2.285714285714285643e-01,8.215388216651471343e-01,3.821616707854828543e-01,3.594232344785018629e+00
3.632086919218852072e-01,7.677469224792246028e-01,4.739215588255241141e-01,2.113790059419455858e+00
3.487154580719031283e-01,7.310494412208559112e-01,4.696542374226407301e-01,2.096406753124542277e+00
3.150784368982120220e-01,7.523345445046815128e-01,4.446606434442606504e-01,2.387769064462280877e+00
2.637871387833562453e-01,7.429037087799865713e-01,4.129475354705169354e-01,2.816299961425035026e+00
3.434852242348967466e-01,6.763002584457736832e-01,4.738668589550358301e-01,1.968935519576461068e+00
3.706182482748560658e-01,8.115749171541997153e-01,5.267121237086591634e-01,2.189786717011094286e+00
3.292764952306457826e-01,7.469478124225001903e-01,4.656446794599566896e-01,2.268451660660720570e+00
3.737289088897922107e-01,7.467879938056769529e-01,5.444593855468603527e-01,1.998207727692521196e+00
3.428919837329872378e-01,7.669649888473704102e-01,5.009781006150798577e-01,2.236753920280073693e+00
3.477970145629133425e-01,7.560271972953486186e-01,4.358062322713718850e-01,2.173759881882453726e+00
3.339737437860371139e-01,7.029290481247790767e-01,4.536251596322266044e-01,2.104743445266511692e+00
3.513574044851636713e-01,6.970574964443040367e-01,4.916634544000296203e-01,1.983898695590853301e+00
2.204928870141955044e-01,7.232063952856596645e-01,3.357088860578454348e-01,3.279953403844265925e+00
3.507193843391874233e-01,6.728555853655346919e-01,4.845953356137843726e-01,1.918501273128385698e+00
2.360200715430029184e-01,7.276068751089989073e-01,3.545997488154732369e-01,3.082817788979564710e+00
3.472202015374634687e-01,7.307954096621311901e-01,4.810869780362400094e-01,2.104703028297970846e+00
3.333333333333333703e-01,7.312434486079689711e-01,4.472031200318475341e-01,2.193730345823906802e+00
3.386206041095318198e-01,7.363517391011569213e-01,4.558052495915050351e-01,2.174562711674134174e+00
3.418205041403536426e-01,7.511013101105226131e-01,4.583737490985009821e-01,2.197355925149872657e+00
3.724536216905219299e-01,7.354322807423104846e-01,5.359167335200057947e-01,1.974560691353388631e+00
3.135407729103120156e-01,7.233060312011122539e-01,4.358676230408435881e-01,2.306896243468830043e+00
2.567240574233082828e-01,7.715226640595411745e-01,3.919503462101014413e-01,3.005260480077990959e+00
2.637871387833562453e-01,7.159286291304520766e-01,3.731727760007670369e-01,2.714039177317252527e+00
2.141983042415774308e-01,7.206417819285551030e-01,3.546150122514345471e-01,3.364367353327876398e+00
3.333413149729215208e-01,7.093585083957165693e-01,4.416864705924261059e-01,2.128024569811696409e+00
2.660760420950957217e-01,8.101786545772834414e-01,3.463310728935010130e-01,3.044913958422927447e+00
2.663757303049269498e-01,8.382344044691197871e-01,3.978827252186196706e-01,3.146812224633122490e+00
3.126692197175142129e-01,8.567500327147359318e-01,4.588162868497753788e-01,2.740116323214609295e+00
3.466349757715832536e-01,7.733777909580605847e-01,4.853717295666555853e-01,2.231101432383100214e+00
3.529427611510478902e-01,7.427904162676197686e-01,4.621446277270045977e-01,2.104563396753531546e+00
3.706387349259493980e-01,7.597560788589041714e-01,5.451150758021805487e-01,2.049856119357565731e+00
3.286733200357955798e-01,9.219935361652044081e-01,4.815660999697950473e-01,2.805197379771472654e+00
3.283158443279151073e-01,9.992237028199887350e-01,4.671512070604496025e-01,3.043483036481128945e+00
3.310761145332099531e-01,8.602881942120128578e-01,4.396912821184308373e-01,2.598460464068657938e+00
3.190394036566554514e-01,9.349031260916451647e-01,4.478464668060736509e-01,2.930368836501999308e+00
3.389023678998126510e-01,8.467340779289059816e-01,4.613932314640855070e-01,2.498460200134158260e+00
3.248635593290370993e-01,8.899168808346769044e-01,4.644146124278296095e-01,2.739355816554750245e+00
3.340206214725342515e-01,8.803730398770760468e-01,4.523907857275978883e-01,2.635684695142293865e+00
3.331803930484604770e-01,8.709278292963170687e-01,4.503226722168033325e-01,2.613982837728515918e+00
2.489085565148220491e-01,8.896156275050272066e-01,3.646531905029911647e-01,3.574066074550764860e+00
3.175990671099243046e-01,9.186416270909947279e-01,4.258256909374096844e-01,2.892456944066033486e+00
2.592302470833862671e-01,9.288933699666932498e-01,4.095995948514555840e-01,3.583275410249087578e+00
2.111720195060766414e-01,8.321906012913810047e-01,3.983482561353340334e-01,3.940818500660472345e+00
3.629703624113420624e-01,8.600246449272546112e-01,5.183135082926708659e-01,2.369407351095563108e+00
2.419802416075614027e-01,8.214755407539165999e-01,3.684653449657662172e-01,3.394804200940376049e+00
3.808731779508809923e-01,8.104511353842340782e-01,4.851888141762740192e-01,2.127876632700959725e+00
3.634695196892296365e-01,8.149798400807171106e-01,4.829362276106967111e-01,2.242223339050640973e+00
3.496418608982192477e-01,8.323001217851001554e-01,4.432551617884717965e-01,2.380436140131924283e+00
3.527886192227128181e-01,8.709717477707991096e-01,4.965351444238721990e-01,2.468820421956302358e+00
3.175990671099243046e-01,9.324498758489822015e-01,4.296343317220778779e-01,2.935933925543464440e+00
3.119115999471825940e-01,9.992394472217022150e-01,4.186476795225060887e-01,3.203598222672411122e+00
3.048178906482522099e-01,1.008076860117676388e+00,4.444258273612186061e-01,3.307144662584641903e+00
3.674881450236591740e-01,9.147766737449768426e-01,4.909579984197256497e-01,2.489268527794502806e+00
3.793697698546257269e-01,9.321971451556697597e-01,5.124563980760766801e-01,2.457225691738398332e+00
4.003461816958824859e-01,8.561726894780893327e-01,5.651606075504377324e-01,2.138580879805840773e+00
3.529411764705882582e-01,8.506355189070116118e-01,4.885467078435761223e-01,2.410133970236532530e+00
3.829177178000778836e-01,8.831956590526266471e-01,5.235040414251045382e-01,2.306489404895453177e+00
3.527886192227128181e-01,8.327623614723059786e-01,4.895427387788509055e-01,2.360513679004450527e+00
3.388469790998867026e-01,8.526200762518880705e-01,4.954028249472056111e-01,2.516239272714747344e+00
3.279648999660727537e-01,8.502145427380515263e-01,4.422240261059723898e-01,2.592394926487573414e+00
1.523537956928686377e-01,8.171566048320861864e-01,3.368430479044499659e-01,5.363546087682641961e+00
3.636363636363636465e-01,8.322117634436405620e-01,4.773160690572654796e-01,2.288582349470011490e+00
3.331803930484604770e-01,8.345462897961219984e-01,4.503226722168033325e-01,2.504788118413495024e+00
3.636363636363636465e-01,8.406529959408314268e-01,5.183135082926710879e-01,2.311795738837286507e+00
3.387005140059032859e-01,8.574929257125440962e-01,4.179181973761579849e-01,2.531714273387842162e+00
3.187228025251454544e-01,8.477657090609317381e-01,4.186280654471127294e-01,2.659884082169011954e+00
3.181818181818181768e-01,8.098197160896427604e-01,4.589294941492136348e-01,2.545147679138877184e+00
2.420297241795417165e-01,8.608735115259239512e-01,4.114597409425531094e-01,3.556891677021098097e+00
1.631320869392360040e-01,8.701722948782000255e-01,3.311376566746441763e-01,5.334157805523108031e+00
3.331803930484604770e-01,8.485784996601494212e-01,4.602745792072021058e-01,2.546904071683249615e+00
3.024753020094517186e-01,8.504698519478306462e-01,4.397494214460249684e-01,2.811700149724142506e+00
3.180358297280759250e-01,8.913330890281612184e-01,4.649570238334073680e-01,2.802618465316504270e+00
1.847282390209476766e-01,8.923930360822462937e-01,4.049264215572070946e-01,4.830842543684138235e+00
3.430805738534928873e-01,8.546004214496272233e-01,4.779696949926033889e-01,2.490961268516971749e+00
3.233895676208201064e-01,8.141830866738190009e-01,4.704611000675753552e-01,2.517654149030752908e+00
3.483249563688450290e-01,8.457069442184720343e-01,5.286046476191211818e-01,2.427925213957233375e+00
